"date","store","seller","product","unit_price","quantity","client_age","client_gender","payment_mode","total_amount"
2024-08-06,"Marseille Vieux-Port","Seller_5","Laptop",903.02,2,45,"M","Card",1806.04
2024-06-13,"Paris Centre","Seller_20","Smartphone",892.39,3,40,"M","Card",2677.17
2024-05-08,"Marseille Vieux-Port","Seller_21","Tablet",607.11,1,38,"M","Card",607.11
2023-08-15,"Paris Centre","Seller_22","Earbuds",893.53,1,45,"F","Card",893.53
2024-09-16,"Lyon Part-Dieu","Seller_15","Laptop",997.6,1,36,NA,"Card",997.6
2024-11-01,"Lyon Part-Dieu","Seller_9","Smartphone",1468.44,1,23,"M","Check",1468.44
2024-06-14,"Lyon Part-Dieu","Seller_6","Laptop",512.35,1,34,"M","Card",512.35
2023-12-01,"Marseille Vieux-Port","Seller_16","Tablet",365.58,1,37,"M","Card",365.58
2023-12-01,"Nice Promenade","Seller_23","Smartphone",329.68,2,30,"M","Cash",659.36
2024-12-27,"Paris Centre","Seller_2","Laptop",470.22,1,38,NA,"Card",470.22
2023-06-19,"Marseille Vieux-Port","Seller_11","Smartphone",808.28,2,41,"F","Check",1616.56
2024-10-03,"Nice Promenade","Seller_6","Earbuds",487.25,2,30,"M","Card",974.5
2024-10-13,"Nice Promenade","Seller_22","Tablet",496.26,2,40,"M","Card",992.52
2023-03-20,"Marseille Vieux-Port","Seller_21","Laptop",566.2,5,49,"M","Card",2831
2024-09-09,"Paris Centre","Seller_12","Smartphone",1149.35,1,49,"M","Cash",1149.35
2023-04-19,"Nice Promenade","Seller_21","Smartphone",1263.92,1,46,"F","Card",1263.92
2023-09-29,"Marseille Vieux-Port","Seller_9","Smartphone",698.92,1,22,"M","Card",698.92
2023-12-03,"Paris Centre","Seller_9","Laptop",1163.81,1,23,"M","Cash",1163.81
2023-09-22,"Toulouse Capitole","Seller_9","Tablet",1375.74,1,47,"M","Card",1375.74
2023-11-22,"Lyon Part-Dieu","Seller_21","Earbuds",1324.74,1,33,"F","Card",1324.74
2023-12-31,"Lyon Part-Dieu","Seller_12","Smartphone",738.72,2,19,"M","Check",1477.44
2024-08-17,"Lyon Part-Dieu","Seller_20","Smartphone",653.11,1,34,"M","Card",653.11
2023-12-24,"Marseille Vieux-Port","Seller_14","Smartphone",204.05,1,38,"M","Card",204.05
2024-03-23,"Nice Promenade","Seller_14","Laptop",1416.7,1,33,"F","Card",1416.7
2023-05-29,"Marseille Vieux-Port","Seller_2","Laptop",354.14,1,39,"M","Check",354.14
2023-11-18,"Nice Promenade","Seller_12","Tablet",197.53,1,42,"F","Card",197.53
2024-04-25,"Paris Centre","Seller_14","Smartphone",1036.27,1,39,"M","Card",1036.27
2023-08-04,"Paris Centre","Seller_18","Smartphone",182.49,3,24,"M","Card",547.47
2023-05-12,"Toulouse Capitole","Seller_6","Smartphone",490.29,3,44,"M","Card",1470.87
2024-04-27,"Lyon Part-Dieu","Seller_25","Smartphone",534.82,2,27,"F","Check",1069.64
2024-11-20,"Nice Promenade","Seller_11","Smartphone",821.19,4,44,"F","Card",3284.76
2024-06-15,"Nice Promenade","Seller_19","Laptop",170.3,1,16,NA,"Card",170.3
2024-05-15,"Paris Centre","Seller_9","Laptop",684.83,1,33,NA,"Card",684.83
2024-05-09,"Marseille Vieux-Port","Seller_3","Accessories",1043.81,2,36,NA,"Card",2087.62
2024-08-21,"Toulouse Capitole","Seller_19","Laptop",87.55,1,27,"F","Card",87.55
2023-12-12,"Paris Centre","Seller_25","Smartphone",NA,1,38,"F","Cash",NA
2024-08-02,"Toulouse Capitole","Seller_22","Smartphone",1279.83,1,27,"M","Card",1279.83
2024-04-29,"Toulouse Capitole","Seller_16","Laptop",254.47,4,53,"M","Card",1017.88
2023-08-10,"Paris Centre","Seller_1","Smartphone",1310.5,2,50,"M","Card",2621
2024-08-30,"Marseille Vieux-Port","Seller_1","Laptop",1291.69,3,41,"M","Card",3875.07
2023-01-21,"Lyon Part-Dieu","Seller_2","Earbuds",777.88,2,37,"M","Card",1555.76
2024-07-07,"Paris Centre","Seller_6","Smartphone",1013.57,1,27,"F","Card",1013.57
2023-01-30,"Paris Centre","Seller_20","Smartphone",264.76,3,32,"F","Card",794.28
2024-10-06,"Toulouse Capitole","Seller_10","Smartwatch",1073.66,3,40,"M","Cash",3220.98
2023-08-25,"Marseille Vieux-Port","Seller_11","Tablet",446.1,3,46,"M","Check",1338.3
2023-05-21,"Marseille Vieux-Port","Seller_20","Tablet",1262.79,1,26,"F","Card",1262.79
2024-11-23,"Paris Centre","Seller_25","Accessories",1171.9,1,17,"F","Card",1171.9
2023-05-14,"Nice Promenade","Seller_20","Tablet",977.46,1,39,"F","Card",977.46
2024-09-28,"Paris Centre","Seller_22","Laptop",1483.7,1,29,"M","Card",1483.7
2024-04-23,"Toulouse Capitole","Seller_9","Smartwatch",1074.22,1,39,"F","Check",1074.22
2023-07-20,"Toulouse Capitole","Seller_23","Smartphone",392.41,1,37,"F","Card",392.41
2023-10-03,"Marseille Vieux-Port","Seller_9","Laptop",1358.98,1,44,"F","Card",1358.98
2023-09-08,"Toulouse Capitole","Seller_4","Accessories",978.18,1,31,"F","Check",978.18
2023-05-17,"Paris Centre","Seller_4","Tablet",1016.98,2,16,"F","Card",2033.96
2023-01-16,"Nice Promenade","Seller_18","Tablet",960.03,1,22,"F","Card",960.03
2023-02-20,"Paris Centre","Seller_25","Tablet",1077.2,1,58,"F","Card",1077.2
2023-10-12,"Marseille Vieux-Port","Seller_21","Tablet",174.88,1,55,"F","Card",174.88
2023-03-09,"Paris Centre","Seller_22","Smartphone",1214.9,2,27,"M","Card",2429.8
2024-08-01,"Paris Centre","Seller_22","Smartphone",1156.43,1,40,"M","Card",1156.43
2024-08-01,"Toulouse Capitole","Seller_19","Tablet",842.96,2,26,"F","Check",1685.92
2023-10-05,"Lyon Part-Dieu","Seller_6","Smartphone",751.89,1,23,"M","Check",751.89
2023-12-04,"Marseille Vieux-Port","Seller_19","Smartphone",144.04,1,16,"F","Card",144.04
2023-05-16,"Toulouse Capitole","Seller_5","Laptop",372.12,2,47,"M","Check",744.24
2023-03-07,"Lyon Part-Dieu","Seller_15","Tablet",1294.7,1,30,"M","Check",1294.7
2023-12-28,"Nice Promenade","Seller_7","Smartphone",1098.82,1,54,"F","Card",1098.82
2023-06-01,"Nice Promenade","Seller_10","Laptop",136.41,1,20,NA,"Check",136.41
2023-10-05,"Lyon Part-Dieu","Seller_2","Laptop",238.56,2,34,"M","Card",477.12
2024-01-14,"Nice Promenade","Seller_5","Earbuds",754.84,1,33,"M","Card",754.84
2024-09-27,"Nice Promenade","Seller_15","Laptop",739.6,2,29,"F","Card",1479.2
2023-03-17,"Nice Promenade","Seller_25","Tablet",1252.2,2,18,"M","Card",2504.4
2024-12-13,"Nice Promenade","Seller_3","Smartphone",1115.46,1,36,NA,"",1115.46
2024-11-24,"Marseille Vieux-Port","Seller_6","Tablet",507.92,1,31,"M","Card",507.92
2023-11-17,"Toulouse Capitole","Seller_17","Tablet",1396.31,3,51,"M","Cash",4188.93
2023-05-28,"Toulouse Capitole","Seller_11","Smartphone",147.27,1,36,"F","Card",147.27
2024-11-12,"Marseille Vieux-Port","Seller_12","Smartwatch",623,3,30,"F","Card",1869
2023-01-07,"Nice Promenade","Seller_20","Earbuds",142.97,1,34,"F","",142.97
2024-01-31,"Lyon Part-Dieu","Seller_12","Accessories",1190.11,1,16,"M","Card",1190.11
2024-09-28,"Toulouse Capitole","Seller_3","Tablet",786.35,3,19,"F","Card",2359.05
2024-09-18,"Lyon Part-Dieu","Seller_2","Smartwatch",839.3,1,20,"F","Card",839.3
2024-08-08,"Paris Centre","Seller_25","Laptop",1071.73,1,45,"M","Card",1071.73
2024-02-10,"Paris Centre","Seller_13","Smartphone",404.86,2,39,"M","Card",809.72
2024-03-20,"Nice Promenade","Seller_2","Earbuds",1460.7,3,47,"M","Card",4382.1
2024-01-02,"Nice Promenade","Seller_4","Smartphone",729.1,2,18,"F","Card",1458.2
2024-10-09,"Toulouse Capitole","Seller_24","Earbuds",515.25,1,20,"F","Card",515.25
2023-09-23,"Paris Centre","Seller_4","Laptop",1075.76,2,25,"M","Card",2151.52
2024-07-09,"Nice Promenade","Seller_3","Smartphone",205.13,1,36,NA,"Card",205.13
2024-06-03,"Nice Promenade","Seller_18","Smartwatch",352.02,1,41,"M","Card",352.02
2023-07-14,"Lyon Part-Dieu","Seller_16","Laptop",661.97,1,51,"F","Cash",661.97
2024-03-21,"Lyon Part-Dieu","Seller_7","Smartphone",1279.27,1,33,"M","Card",1279.27
2024-09-06,"Paris Centre","Seller_14","Tablet",75.13,1,16,"M","Cash",75.13
2024-07-25,"Toulouse Capitole","Seller_4","Tablet",596.14,1,22,"F","Card",596.14
2024-09-08,"Paris Centre","Seller_21","Accessories",1459.27,1,56,NA,"Check",1459.27
2024-01-24,"Marseille Vieux-Port","Seller_6","Earbuds",423.82,2,32,"M","Cash",847.64
2023-06-05,"Lyon Part-Dieu","Seller_4","Laptop",1177.99,2,25,"M","Check",2355.98
2024-09-30,"Nice Promenade","Seller_2","Earbuds",1234.16,1,29,"F","Check",1234.16
2024-03-04,"Paris Centre","Seller_17","Smartphone",1459.8,3,19,"M","Check",4379.4
2023-06-05,"Paris Centre","Seller_9","Smartphone",460.16,2,17,"F","Card",920.32
2023-11-01,"Lyon Part-Dieu","Seller_5","Smartphone",761.84,1,31,"M","Card",761.84
2024-08-27,"Nice Promenade","Seller_13","Smartwatch",1079.04,2,49,"F","Card",2158.08
2023-03-14,"Lyon Part-Dieu","Seller_14","Tablet",394.53,2,35,"M","Card",789.06
2023-02-06,"Paris Centre","Seller_18","Smartphone",332.43,1,20,"M","Check",332.43
2024-02-10,"Marseille Vieux-Port","Seller_11","Smartphone",1123.3,2,61,"F","Card",2246.6
2024-07-05,"Marseille Vieux-Port","Seller_2","Smartphone",1336.48,1,26,"M","Check",1336.48
2024-01-11,"Paris Centre","Seller_15","Laptop",85.82,1,16,"M","Card",85.82
2023-08-25,"Toulouse Capitole","Seller_4","Earbuds",561.19,1,33,"F","Card",561.19
2023-07-12,"Marseille Vieux-Port","Seller_6","Smartphone",197.31,3,40,"F","Check",591.93
2023-04-25,"Lyon Part-Dieu","Seller_5","Tablet",583.48,1,39,"M","Card",583.48
2023-02-19,"Marseille Vieux-Port","Seller_8","Smartphone",370.79,1,29,"F","Card",370.79
2024-05-17,"Marseille Vieux-Port","Seller_25","Earbuds",874.68,1,52,"M","",874.68
2024-07-27,"Nice Promenade","Seller_24","Smartphone",1219.21,3,41,"F","Card",3657.63
2023-01-21,"Nice Promenade","Seller_16","Tablet",948.43,3,18,"F","Card",2845.29
2024-01-22,"Marseille Vieux-Port","Seller_11","Laptop",1435.73,1,43,"F","Card",1435.73
2023-07-25,"Toulouse Capitole","Seller_10","Smartphone",203.88,1,40,"M","Card",203.88
2024-05-29,"Lyon Part-Dieu","Seller_22","Earbuds",572.56,2,34,"F","Card",1145.12
2024-12-27,"Paris Centre","Seller_8","Smartphone",385.16,4,43,"F","Card",1540.64
2023-11-28,"Toulouse Capitole","Seller_14","Laptop",699.34,1,34,"F","Card",699.34
2023-11-27,"Paris Centre","Seller_10","Accessories",1375.8,1,42,"M","Card",1375.8
2024-09-06,"Lyon Part-Dieu","Seller_11","Smartphone",1057.15,1,33,"M","Card",1057.15
2023-01-25,"Toulouse Capitole","Seller_3","Laptop",1213.73,1,51,"M","Cash",1213.73
2024-01-18,"Nice Promenade","Seller_3","Smartphone",1366.67,1,39,NA,"Card",1366.67
2023-03-06,"Marseille Vieux-Port","Seller_25","Smartphone",460.91,1,31,"M","Card",460.91
2023-04-04,"Marseille Vieux-Port","Seller_2","Earbuds",1019.63,1,24,"M","Card",1019.63
2023-01-19,"Nice Promenade","Seller_22","Accessories",1161.32,1,18,"F","Card",1161.32
2024-01-30,"Marseille Vieux-Port","Seller_8","Smartphone",307.67,5,49,NA,"Cash",1538.35
2023-06-10,"Toulouse Capitole","Seller_4","Earbuds",704.96,1,29,"F","Cash",704.96
2024-01-09,"Marseille Vieux-Port","Seller_19","Tablet",702.24,1,28,NA,"Card",702.24
2023-02-05,"Nice Promenade","Seller_13","Laptop",974.83,1,33,"M","Check",974.83
2023-01-04,"Marseille Vieux-Port","Seller_25","Laptop",54.75,1,45,"F","Card",54.75
2024-07-05,"Nice Promenade","Seller_11","Laptop",433.6,1,36,"F","Check",433.6
2024-12-28,"Toulouse Capitole","Seller_6","Tablet",326.44,1,36,NA,"Card",326.44
2024-11-15,"Marseille Vieux-Port","Seller_18","Smartphone",1414.2,1,48,"M","Cash",1414.2
2023-03-16,"Marseille Vieux-Port","Seller_13","Accessories",944.46,1,46,"F","Card",944.46
2023-07-24,"Nice Promenade","Seller_12","Smartphone",1071.18,1,62,NA,"Card",1071.18
2024-03-02,"Marseille Vieux-Port","Seller_11","Earbuds",831.39,1,56,"F","Card",831.39
2024-10-23,"Marseille Vieux-Port","Seller_11","Smartphone",487.34,4,33,"M","Check",1949.36
2023-06-21,"Paris Centre","Seller_21","Smartwatch",346.4,1,43,"M","Card",346.4
2024-07-23,"Marseille Vieux-Port","Seller_11","Smartwatch",1453.96,2,26,"M","Card",2907.92
2024-09-05,"Paris Centre","Seller_4","Smartphone",1089.96,1,26,"M","Card",1089.96
2024-09-10,"Toulouse Capitole","Seller_25","Tablet",1358.76,1,24,"F","Cash",1358.76
2024-09-05,"Marseille Vieux-Port","Seller_23","Tablet",835.78,1,23,NA,"Check",835.78
2023-12-25,"Marseille Vieux-Port","Seller_4","Laptop",253.68,1,64,"F","Card",253.68
2023-03-18,"Nice Promenade","Seller_22","Smartphone",564.21,1,35,"F","Cash",564.21
2023-03-12,"Marseille Vieux-Port","Seller_11","Accessories",273.25,4,45,"M","Card",1093
2024-11-30,"Nice Promenade","Seller_5","Smartphone",293.7,1,27,NA,"Check",293.7
2024-10-28,"Toulouse Capitole","Seller_10","Laptop",914.22,1,45,NA,"Cash",914.22
2023-09-04,"Marseille Vieux-Port","Seller_6","Smartphone",231.92,1,34,NA,"Card",231.92
2023-07-24,"Paris Centre","Seller_8","Smartphone",1296.26,2,43,"M","Card",2592.52
2023-02-22,"Marseille Vieux-Port","Seller_15","Earbuds",205.03,1,20,"F","Card",205.03
2023-02-10,"Nice Promenade","Seller_24","Earbuds",696.71,1,35,"F","Card",696.71
2024-01-27,"Marseille Vieux-Port","Seller_17","Smartwatch",1156.06,1,43,"M","Card",1156.06
2023-07-01,"Nice Promenade","Seller_1","Laptop",232.82,2,44,"M","Card",465.64
2023-05-18,"Toulouse Capitole","Seller_7","Smartphone",1038.03,3,45,"F","Card",3114.09
2023-02-13,"Paris Centre","Seller_13","Laptop",649.4,1,28,"F","Card",649.4
2023-02-23,"Toulouse Capitole","Seller_18","Accessories",1356.98,3,20,"F","Card",4070.94
2023-06-25,"Marseille Vieux-Port","Seller_19","Laptop",698.09,1,27,NA,"Card",698.09
2023-12-31,"Paris Centre","Seller_16","Laptop",1463.21,2,39,"F","Cash",2926.42
2023-03-15,"Nice Promenade","Seller_9","Earbuds",542.21,2,31,"M","Card",1084.42
2023-03-24,"Lyon Part-Dieu","Seller_3","Laptop",851.71,1,23,"F","Cash",851.71
2024-05-15,"Toulouse Capitole","Seller_23","Smartphone",950.02,1,16,"F","Check",950.02
2023-05-15,"Marseille Vieux-Port","Seller_9","Smartphone",1214.29,3,52,"M","Card",3642.87
2024-02-08,"Marseille Vieux-Port","Seller_23","Tablet",87.33,3,30,"F","Cash",261.99
2024-07-28,"Toulouse Capitole","Seller_6","Laptop",654.5,1,30,"F","Card",654.5
2023-09-27,"Nice Promenade","Seller_6","Tablet",313.26,2,26,"M","Card",626.52
2023-08-22,"Toulouse Capitole","Seller_7","Laptop",546.61,1,41,"M","",546.61
2024-08-27,"Lyon Part-Dieu","Seller_9","Tablet",514.53,2,49,NA,"Card",1029.06
2024-09-07,"Nice Promenade","Seller_6","Smartphone",1143.42,1,46,NA,"Cash",1143.42
2024-04-11,"Paris Centre","Seller_5","Accessories",750.01,1,39,"M","",750.01
2023-07-01,"Lyon Part-Dieu","Seller_18","Tablet",1471.07,1,31,"M","Card",1471.07
2023-07-17,"Lyon Part-Dieu","Seller_17","Laptop",1181.73,1,38,"F","Card",1181.73
2023-03-23,"Paris Centre","Seller_4","Tablet",1499.83,1,31,"F","Card",1499.83
2023-06-12,"Marseille Vieux-Port","Seller_22","Smartphone",74.16,1,33,"F","Card",74.16
2023-09-25,"Paris Centre","Seller_19","Smartphone",751.12,2,42,"F","Card",1502.24
2023-05-16,"Nice Promenade","Seller_7","Smartphone",453.06,1,44,"F","Card",453.06
2024-06-28,"Nice Promenade","Seller_8","Laptop",798.55,1,16,"M","Card",798.55
2024-05-05,"Marseille Vieux-Port","Seller_15","Smartphone",1110.81,1,28,"M","Card",1110.81
2024-08-20,"Paris Centre","Seller_22","Tablet",1368.35,2,25,NA,"Card",2736.7
2024-11-21,"Toulouse Capitole","Seller_8","Laptop",1430.45,2,21,"M","Check",2860.9
2024-04-27,"Paris Centre","Seller_19","Tablet",1449.95,3,16,"F","Card",4349.85
2023-03-30,"Toulouse Capitole","Seller_25","Laptop",950.04,1,36,"M","Card",950.04
2024-04-01,"Lyon Part-Dieu","Seller_25","Tablet",128.91,1,36,"F","Card",128.91
2023-02-11,"Toulouse Capitole","Seller_19","Laptop",500.25,1,33,"F","Card",500.25
2024-06-01,"Lyon Part-Dieu","Seller_23","Tablet",150.41,1,34,"F","Card",150.41
2023-10-07,"Marseille Vieux-Port","Seller_17","Accessories",1310.53,1,42,"F","Card",1310.53
2024-01-18,"Toulouse Capitole","Seller_4","Laptop",693.62,1,35,"F","",693.62
2023-10-17,"Toulouse Capitole","Seller_13","Smartphone",554.06,1,29,"M","Card",554.06
2024-05-28,"Lyon Part-Dieu","Seller_7","Smartphone",1302.9,1,43,"M","Card",1302.9
2023-04-09,"Nice Promenade","Seller_3","Laptop",954.55,3,53,"M","Card",2863.65
2023-12-23,"Marseille Vieux-Port","Seller_11","Laptop",1100.84,1,16,"F","Card",1100.84
2023-03-22,"Marseille Vieux-Port","Seller_14","Smartphone",874.69,2,23,"M","Card",1749.38
2023-06-19,"Toulouse Capitole","Seller_8","Earbuds",1233.19,2,42,"M","Check",2466.38
2024-05-24,"Toulouse Capitole","Seller_16","Smartphone",729.88,3,16,"M","Card",2189.64
2023-05-29,"Nice Promenade","Seller_14","Earbuds",1207.21,1,19,"M","Check",1207.21
2024-09-03,"Nice Promenade","Seller_19","Laptop",1344.02,2,18,NA,"Card",2688.04
2023-02-27,"Toulouse Capitole","Seller_13","Smartwatch",584.43,1,53,"F","Card",584.43
2024-12-29,"Lyon Part-Dieu","Seller_7","Laptop",724.96,1,20,NA,"Card",724.96
2023-07-07,"Toulouse Capitole","Seller_15","Smartwatch",167.32,1,27,"F","Card",167.32
2023-01-08,"Toulouse Capitole","Seller_5","Laptop",1379.09,1,34,"M","Card",1379.09
2024-07-21,"Lyon Part-Dieu","Seller_18","Tablet",912.71,1,32,"M","Card",912.71
2023-07-27,"Nice Promenade","Seller_1","Smartphone",417.64,1,41,"F","Card",417.64
2023-04-11,"Toulouse Capitole","Seller_5","Earbuds",949.33,5,34,"F","Cash",4746.65
2024-10-02,"Paris Centre","Seller_13","Laptop",264.67,2,48,"M","Cash",529.34
2023-03-05,"Marseille Vieux-Port","Seller_1","Laptop",1450.59,1,49,"M","Card",1450.59
2024-12-21,"Paris Centre","Seller_13","Laptop",589.35,1,28,"F","Card",589.35
2023-09-26,"Marseille Vieux-Port","Seller_3","Earbuds",1180.48,2,53,"F","Check",2360.96
2023-04-20,"Toulouse Capitole","Seller_5","Smartphone",467.34,1,32,"M","Cash",467.34
2024-02-28,"Paris Centre","Seller_14","Laptop",980.72,1,43,"M","Check",980.72
2024-04-18,"Paris Centre","Seller_10","Laptop",854.45,1,54,"M","Check",854.45
2024-12-13,"Toulouse Capitole","Seller_13","Earbuds",320.78,1,22,"M","Check",320.78
2023-11-27,"Lyon Part-Dieu","Seller_21","Earbuds",446.59,1,38,"M","Card",446.59
2024-07-15,"Nice Promenade","Seller_22","Tablet",859.96,2,43,"M","Card",1719.92
2023-01-12,"Paris Centre","Seller_9","Earbuds",390.93,2,47,"M","Cash",781.86
2024-12-28,"Nice Promenade","Seller_7","Smartphone",344.43,3,27,"M","Card",1033.29
2023-08-13,"Toulouse Capitole","Seller_13","Tablet",1352.55,1,52,"M","Card",1352.55
2024-03-14,"Marseille Vieux-Port","Seller_3","Accessories",1386.64,1,39,"F","Cash",1386.64
2024-05-26,"Paris Centre","Seller_15","Tablet",1411.35,1,49,"F","",1411.35
2023-04-21,"Toulouse Capitole","Seller_20","Smartphone",584.76,1,38,"M","Card",584.76
2024-02-19,"Paris Centre","Seller_22","Earbuds",566.04,1,24,"F","Card",566.04
2024-07-09,"Paris Centre","Seller_22","Smartphone",1317.74,2,37,"F","Card",2635.48
2024-06-10,"Paris Centre","Seller_11","Tablet",1486.58,1,27,"F","Card",1486.58
2023-12-06,"Marseille Vieux-Port","Seller_2","Laptop",691.99,4,49,"M","Card",2767.96
2023-03-20,"Lyon Part-Dieu","Seller_14","Laptop",597.59,3,39,"M","Card",1792.77
2024-08-09,"Toulouse Capitole","Seller_22","Tablet",148.9,1,29,"F","Check",148.9
2023-08-12,"Paris Centre","Seller_21","Accessories",235.55,1,28,"F","Card",235.55
2024-07-02,"Nice Promenade","Seller_12","Smartwatch",67.92,1,42,"M","Card",67.92
2023-01-20,"Lyon Part-Dieu","Seller_14","Smartphone",726.72,2,35,NA,"",1453.44
2023-01-28,"Lyon Part-Dieu","Seller_22","Smartphone",1023.66,1,33,"M","Card",1023.66
2023-04-25,"Toulouse Capitole","Seller_9","Tablet",1498.9,1,22,"F","Card",1498.9
2023-01-03,"Toulouse Capitole","Seller_12","Earbuds",659.07,2,25,"M","Card",1318.14
2024-10-11,"Toulouse Capitole","Seller_17","Smartphone",749.63,1,21,"M","Card",749.63
2024-03-11,"Marseille Vieux-Port","Seller_10","Laptop",361.59,1,16,"M","",361.59
2024-02-26,"Nice Promenade","Seller_11","Tablet",429.85,3,45,"F","Check",1289.55
2024-06-25,"Paris Centre","Seller_24","Earbuds",365.37,4,29,"M","Card",1461.48
2024-04-25,"Marseille Vieux-Port","Seller_1","Laptop",1447.98,2,66,"F","Check",2895.96
2024-05-16,"Lyon Part-Dieu","Seller_6","Laptop",1028.6,1,35,"F","Card",1028.6
2023-02-14,"Marseille Vieux-Port","Seller_10","Smartphone",821.94,1,17,"M","Card",821.94
2023-04-02,"Paris Centre","Seller_20","Tablet",72.19,1,37,"M","Card",72.19
2023-02-09,"Lyon Part-Dieu","Seller_4","Tablet",1198,1,16,"F","Check",1198
2023-07-21,"Marseille Vieux-Port","Seller_16","Tablet",1134.15,1,33,"F","Card",1134.15
2024-08-28,"Paris Centre","Seller_11","Accessories",1106.1,1,37,NA,"Card",1106.1
2023-12-20,"Toulouse Capitole","Seller_18","Laptop",1425.9,2,39,"M","Cash",2851.8
2024-09-26,"Nice Promenade","Seller_15","Smartphone",1191.46,1,16,"F","Card",1191.46
2023-05-05,"Toulouse Capitole","Seller_23","Laptop",481.4,1,34,"F","Cash",481.4
2023-04-13,"Marseille Vieux-Port","Seller_8","Smartphone",655.3,1,28,"F","Card",655.3
2024-02-11,"Toulouse Capitole","Seller_17","Tablet",1384.11,1,36,"F","Check",1384.11
2023-08-04,"Paris Centre","Seller_11","Laptop",1173.17,1,22,"M","Card",1173.17
2024-04-07,"Paris Centre","Seller_9","Smartphone",99.47,3,24,"M","Check",298.41
2023-11-25,"Nice Promenade","Seller_5","Earbuds",1022.52,3,29,"F","Card",3067.56
2024-02-14,"Lyon Part-Dieu","Seller_20","Tablet",647.21,2,38,"F","Card",1294.42
2023-08-11,"Toulouse Capitole","Seller_19","Tablet",1447.25,1,33,NA,"Check",1447.25
2023-09-21,"Nice Promenade","Seller_13","Smartphone",1394.78,3,43,"M","Cash",4184.34
2023-12-04,"Nice Promenade","Seller_8","Tablet",1180.36,1,34,"M","Card",1180.36
2023-09-21,"Paris Centre","Seller_9","Earbuds",1126.61,1,43,"F","Card",1126.61
2023-05-11,"Toulouse Capitole","Seller_8","Tablet",155.46,1,20,"M","Card",155.46
2024-09-24,"Toulouse Capitole","Seller_24","Earbuds",800.75,1,37,NA,"",800.75
2024-05-13,"Marseille Vieux-Port","Seller_12","Tablet",1186.57,1,29,"F","Card",1186.57
2023-12-07,"Lyon Part-Dieu","Seller_7","Smartphone",211.43,1,36,"F","Card",211.43
2024-02-27,"Nice Promenade","Seller_3","Smartphone",1442.1,1,31,"M","Card",1442.1
2023-12-08,"Lyon Part-Dieu","Seller_21","Tablet",603.15,2,19,"M","Card",1206.3
2024-04-17,"Toulouse Capitole","Seller_19","Earbuds",191.99,1,18,"F","Card",191.99
